"DateTime","Players"
"2015-12-24 00:00:00",1
"2015-12-25 00:00:00",
"2015-12-26 00:00:00",
"2015-12-27 00:00:00",
"2015-12-28 00:00:00",
"2015-12-29 00:00:00",
"2015-12-30 00:00:00",
"2015-12-31 00:00:00",
"2016-01-01 00:00:00",
"2016-01-02 00:00:00",
"2016-01-03 00:00:00",
"2016-01-04 00:00:00",
"2016-01-05 00:00:00",
"2016-01-06 00:00:00",
"2016-01-07 00:00:00",
"2016-01-08 00:00:00",
"2016-01-09 00:00:00",
"2016-01-10 00:00:00",
"2016-01-11 00:00:00",
"2016-01-12 00:00:00",
"2016-01-13 00:00:00",
"2016-01-14 00:00:00",
"2016-01-15 00:00:00",
"2016-01-16 00:00:00",
"2016-01-17 00:00:00",
"2016-01-18 00:00:00",
"2016-01-19 00:00:00",
"2016-01-20 00:00:00",
"2016-01-21 00:00:00",1
"2016-01-22 00:00:00",
"2016-01-23 00:00:00",
"2016-01-24 00:00:00",
"2016-01-25 00:00:00",
"2016-01-26 00:00:00",
"2016-01-27 00:00:00",
"2016-01-28 00:00:00",
"2016-01-29 00:00:00",
"2016-01-30 00:00:00",
"2016-01-31 00:00:00",
"2016-02-01 00:00:00",
"2016-02-02 00:00:00",
"2016-02-03 00:00:00",
"2016-02-04 00:00:00",
"2016-02-05 00:00:00",
"2016-02-06 00:00:00",
"2016-02-07 00:00:00",
"2016-02-08 00:00:00",
"2016-02-09 00:00:00",
"2016-02-10 00:00:00",
"2016-02-11 00:00:00",
"2016-02-12 00:00:00",
"2016-02-13 00:00:00",
"2016-02-14 00:00:00",
"2016-02-15 00:00:00",
"2016-02-16 00:00:00",
"2016-02-17 00:00:00",
"2016-02-18 00:00:00",
"2016-02-19 00:00:00",
"2016-02-20 00:00:00",
"2016-02-21 00:00:00",
"2016-02-22 00:00:00",
"2016-02-23 00:00:00",
"2016-02-24 00:00:00",
"2016-02-25 00:00:00",
"2016-02-26 00:00:00",
"2016-02-27 00:00:00",
"2016-02-28 00:00:00",
"2016-02-29 00:00:00",
"2016-03-01 00:00:00",
"2016-03-02 00:00:00",
"2016-03-03 00:00:00",
"2016-03-04 00:00:00",
"2016-03-05 00:00:00",
"2016-03-06 00:00:00",
"2016-03-07 00:00:00",
"2016-03-08 00:00:00",
"2016-03-09 00:00:00",
"2016-03-10 00:00:00",
"2016-03-11 00:00:00",
"2016-03-12 00:00:00",
"2016-03-13 00:00:00",
"2016-03-14 00:00:00",
"2016-03-15 00:00:00",
"2016-03-16 00:00:00",
